Região - Sigla  Estado - Sigla  Município  Revenda  Instalação - Código  Produto  Data da Coleta  Valor de Compra  Valor de Venda  Unidade de Medida  Bandeira
SE  SP  ASSIS  AUTO POSTO ROTATORIA SAO FRANCISCO LTDA  180668  DIESEL  10/01/2018    3,399  R$ / litro  RAIZEN
SE  SP  ASSIS  AUTO POSTO SAN FERNANDO VALLEY DE ASSIS LTDA.  166826  DIESEL  10/01/2018    3,399  R$ / litro  PETROBRAS DISTRIBUIDORA S.A.
SE  SP  ASSIS  AUTO POSTO TUCUMAN LTDA  55374  DIESEL  10/01/2018  2,98  3,249  R$ / litro  RAIZEN
SE  SP  ASSIS  AUTO POSTO UNIVERSIDADE DE ASSIS LTDA.  55345  DIESEL  10/01/2018    3,399  R$ / litro  PETROBRAS DISTRIBUIDORA S.A.
SE  SP  ASSIS  NOSSO POSTO ASSIS LTDA  55350  DIESEL  10/01/2018    3,19  R$ / litro  BRANCA
SE  SP  ASSIS  POSTO MODELO LTDA  55387  DIESEL  10/01/2018    3,299  R$ / litro  IPIRANGA
SE  SP  ASSIS  POSTO PAULISTA BRUTUS LTDA  150068  DIESEL  10/01/2018    3,349  R$ / litro  BRANCA
SE  SP  ASSIS  POSTO PAULISTA NOVOESTE LTDA  179046  DIESEL  10/01/2018    3,099  R$ / litro  ALESAT
SE  SP  ASSIS  POSTO UNIVERSITARIO DE ASSIS LTDA - ME  55393  DIESEL  10/01/2018    3,499  R$ / litro  PETROBRAS DISTRIBUIDORA S.A.
SE  SP  ASSIS  AUTO POSTO FREITAS DE ASSIS LTDA  214335  DIESEL  18/01/2018    3,499  R$ / litro  BRANCA
SE  SP  ASSIS  AUTO POSTO PANEMA LTDA  55383  DIESEL  18/01/2018    3,398  R$ / litro  IPIRANGA
SE  SP  ASSIS  AUTO POSTO PARK BURACÃO  DE ASSIS LTDA  55373  DIESEL  18/01/2018    3,499  R$ / litro  RAIZEN
SE  SP  ASSIS  AUTO POSTO ROTATORIA SAO FRANCISCO LTDA  180668  DIESEL  18/01/2018    3,499  R$ / litro  RAIZEN
SE  SP  ASSIS  AUTO POSTO SAN FERNANDO VALLEY DE ASSIS LTDA.  166826  DIESEL  18/01/2018  3,0564  3,449  R$ / litro  PETROBRAS DISTRIBUIDORA S.A.
SE  SP  ASSIS  AUTO POSTO SAO JOAO DE ASSIS LTDA  55379  DIESEL  18/01/2018    3,499  R$ / litro  PETROBRAS DISTRIBUIDORA S.A.
SE  SP  ASSIS  AUTO POSTO TUCUMAN LTDA  55374  DIESEL  18/01/2018  2,98  3,199  R$ / litro  RAIZEN
SE  SP  ASSIS  AUTO POSTO UNIVERSIDADE DE ASSIS LTDA.  55345  DIESEL  18/01/2018  3,0442  3,499  R$ / litro  PETROBRAS DISTRIBUIDORA S.A.
SE  SP  ASSIS  NOSSO POSTO ASSIS LTDA  55350  DIESEL  18/01/2018    3,19  R$ / litro  BRANCA
SE  SP  ASSIS  POSTO MODELO LTDA  55387  DIESEL  18/01/2018    3,399  R$ / litro  IPIRANGA
SE  SP  ASSIS  POSTO PAULISTA BRUTUS LTDA  150068  DIESEL  18/01/2018    3,449  R$ / litro  BRANCA
SE  SP  ASSIS  POSTO PAULISTA NOVOESTE LTDA  179046  DIESEL  18/01/2018    3,199  R$ / litro  ALESAT
SE  SP  ASSIS  POSTO UNIVERSITARIO DE ASSIS LTDA - ME  55393  DIESEL  18/01/2018    3,499  R$ / litro  PETROBRAS DISTRIBUIDORA S.A.
SE  SP  ASSIS  AUTO POSTO FREITAS DE ASSIS LTDA  214335  DIESEL  24/01/2018    3,499  R$ / litro  BRANCA
SE  SP  ASSIS  AUTO POSTO PANEMA LTDA  55383  DIESEL  24/01/2018    3,398  R$ / litro  IPIRANGA
SE  SP  ASSIS  AUTO POSTO PARK BURACÃO  DE ASSIS LTDA  55373  DIESEL  24/01/2018    3,499  R$ / litro  RAIZEN
SE  SP  ASSIS  AUTO POSTO ROTATORIA SAO FRANCISCO LTDA  180668  DIESEL  24/01/2018    3,499  R$ / litro  RAIZEN
SE  SP  ASSIS  AUTO POSTO SAN FERNANDO VALLEY DE ASSIS LTDA.  166826  DIESEL  24/01/2018  3,0564  3,449  R$ / litro  PETROBRAS DISTRIBUIDORA S.A.
SE  SP  ASSIS  AUTO POSTO SAO JOAO DE ASSIS LTDA  55379  DIESEL  24/01/2018    3,499  R$ / litro  PETROBRAS DISTRIBUIDORA S.A.
SE  SP  ASSIS  AUTO POSTO TUCUMAN LTDA  55374  DIESEL  24/01/2018  2,96  3,199  R$ / litro  RAIZEN
SE  SP  ASSIS  AUTO POSTO UNIVERSIDADE DE ASSIS LTDA.  55345  DIESEL  24/01/2018  3,0442  3,499  R$ / litro  PETROBRAS DISTRIBUIDORA S.A.
SE  SP  ASSIS  NOSSO POSTO ASSIS LTDA  55350  DIESEL  24/01/2018    3,19  R$ / litro  BRANCA
SE  SP  ASSIS  POSTO MODELO LTDA  55387  DIESEL  24/01/2018    3,399  R$ / litro  IPIRANGA
SE  SP  ASSIS  POSTO PAULISTA BRUTUS LTDA  150068  DIESEL  24/01/2018    3,449  R$ / litro  BRANCA
SE  SP  ASSIS  POSTO PAULISTA NOVOESTE LTDA  179046  DIESEL  24/01/2018    3,199  R$ / litro  ALESAT
SE  SP  ASSIS  POSTO UNIVERSITARIO DE ASSIS LTDA - ME  55393  DIESEL  24/01/2018    3,499  R$ / litro  PETROBRAS DISTRIBUIDORA S.A.
SE  SP  ASSIS  AUTO POSTO FREITAS DE ASSIS LTDA  214335  DIESEL  01/02/2018    3,399  R$ / litro  BRANCA
SE  SP  ASSIS  AUTO POSTO PANEMA LTDA  55383  DIESEL  01/02/2018    3,398  R$ / litro  IPIRANGA
SE  SP  ASSIS  AUTO POSTO PARK BURACÃO  DE ASSIS LTDA  55373  DIESEL  01/02/2018  3,0393  3,499  R$ / litro  RAIZEN
SE  SP  ASSIS  AUTO POSTO ROTATORIA SAO FRANCISCO LTDA  180668  DIESEL  01/02/2018  3,24  3,499  R$ / litro  RAIZEN
SE  SP  ASSIS  AUTO POSTO SAN FERNANDO VALLEY DE ASSIS LTDA.  166826  DIESEL  01/02/2018    3,449  R$ / litro  PETROBRAS DISTRIBUIDORA S.A.
SE  SP  ASSIS  AUTO POSTO SAO JOAO DE ASSIS LTDA  55379  DIESEL  01/02/2018  3,0456  3,499  R$ / litro  PETROBRAS DISTRIBUIDORA S.A.
SE  SP  ASSIS  AUTO POSTO TUCUMAN LTDA  55374  DIESEL  01/02/2018    3,199  R$ / litro  RAIZEN
SE  SP  ASSIS  AUTO POSTO UNIVERSIDADE DE ASSIS LTDA.  55345  DIESEL  01/02/2018    3,499  R$ / litro  PETROBRAS DISTRIBUIDORA S.A.
SE  SP  ASSIS  NOSSO POSTO ASSIS LTDA  55350  DIESEL  01/02/2018    3,19  R$ / litro  BRANCA
SE  SP  ASSIS  POSTO UNIVERSITARIO DE ASSIS LTDA - ME  55393  DIESEL  01/02/2018    3,499  R$ / litro  PETROBRAS DISTRIBUIDORA S.A.
SE  SP  ASSIS  REALCE AUTO POSTO E SERVIÇOS II LTDA  207597  DIESEL  01/02/2018    3,299  R$ / litro  PETROBRAS DISTRIBUIDORA S.A.
SE  SP  ASSIS  AUTO POSTO FREITAS DE ASSIS LTDA  214335  DIESEL  08/02/2018    3,399  R$ / litro  BRANCA
SE  SP  ASSIS  AUTO POSTO PANEMA LTDA  55383  DIESEL  08/02/2018    3,398  R$ / litro  IPIRANGA
SE  SP  ASSIS  AUTO POSTO PARK BURACÃO  DE ASSIS LTDA  55373  DIESEL  08/02/2018  3,0393  3,499  R$ / litro  RAIZEN
SE  SP  ASSIS  AUTO POSTO ROTATORIA SAO FRANCISCO LTDA  180668  DIESEL  08/02/2018  3,24  3,499  R$ / litro  RAIZEN
SE  SP  ASSIS  AUTO POSTO SAN FERNANDO VALLEY DE ASSIS LTDA.  166826  DIESEL  08/02/2018    3,449  R$ / litro  PETROBRAS DISTRIBUIDORA S.A.
SE  SP  ASSIS  AUTO POSTO SAO JOAO DE ASSIS LTDA  55379  DIESEL  08/02/2018  3,0456  3,499  R$ / litro  PETROBRAS DISTRIBUIDORA S.A.
NE  PE  ARARIPINA  NEANDRO COELHO MODESTO  166306  DIESEL S10  19/06/2018    3,49  R$ / litro  BRANCA
NE  PE  ARARIPINA  NEANDRO COELHO MODESTO  182952  DIESEL S10  19/06/2018  3,0669  3,44  R$ / litro  BRANCA
NE  PE  ARARIPINA  POSTO TREVO COMBUSTIVEIS EIRELI  17977  DIESEL S10  19/06/2018  3,1032  3,429  R$ / litro  DISLUB
NE  PE  ARARIPINA  F K COMBUSTIVEIS E CONVENIENCIA EIRELI - ME  194816  DIESEL S10  26/06/2018    3,59  R$ / litro  BRANCA
NE  PE  ARARIPINA  FELIX COMBUSTÍVEIS ARARIPINA LTDA.  17972  DIESEL S10  26/06/2018    3,34  R$ / litro  PETROBRAS DISTRIBUIDORA S.A.
NE  PE  ARARIPINA  FERNANDES & COELHO COMERCIO COMBUSTIVEL LTDA  170832  DIESEL S10  26/06/2018  3,0471  3,439  R$ / litro  BRANCA
NE  PE  ARARIPINA  FRANCISCO EDILAM DE SOUZA NOBRE  167935  DIESEL S10  26/06/2018  3,02  3,439  R$ / litro  BRANCA
NE  PE  ARARIPINA  GENEILDO DE SOUZA BATISTA  180491  DIESEL S10  26/06/2018    3,54  R$ / litro  PETROBRAS DISTRIBUIDORA S.A.
NE  PE  ARARIPINA  NEANDRO COELHO MODESTO  182952  DIESEL S10  26/06/2018  3,0669  3,44  R$ / litro  BRANCA
NE  PE  ARARIPINA  NEANDRO COELHO MODESTO  166306  DIESEL S10  26/06/2018    3,49  R$ / litro  BRANCA
NE  PE  ARARIPINA  POSTO TREVO COMBUSTIVEIS EIRELI  17977  DIESEL S10  26/06/2018  3,1032  3,429  R$ / litro  DISLUB
NE  PE  ARCOVERDE  ARCOVERDE COMBUSTIVEIS LIMITADA  18006  DIESEL S10  03/01/2018    3,25  R$ / litro  ALESAT
NE  PE  ARCOVERDE  IRMAOS FREIRE DE LIMA LIMITADA  18007  DIESEL S10  03/01/2018    3,25  R$ / litro  IPIRANGA
NE  PE  ARCOVERDE  J A D ARAUJO & CIA LTDA  18004  DIESEL S10  03/01/2018    3,08  R$ / litro  PETROBRAS DISTRIBUIDORA S.A.
NE  PE  ARCOVERDE  LEAL & ROCHA LTDA  18014  DIESEL S10  03/01/2018  3,0836  3,329  R$ / litro  PETROBRAS DISTRIBUIDORA S.A.
NE  PE  ARCOVERDE  PAULO CEZAR RIBEIRO ME  175608  DIESEL S10  03/01/2018    3,198  R$ / litro  IPIRANGA
NE  PE  ARCOVERDE  POSTO PORTAL DO SERTÃO LTDA.  185668  DIESEL S10  03/01/2018    3,19  R$ / litro  BRANCA
NE  PE  ARCOVERDE  SANFRANCISCO COMBUSTIVEIS LTDA  172164  DIESEL S10  03/01/2018  3,0492  3,2  R$ / litro  BRANCA
NE  PE  ARCOVERDE  SERVIÇOS E COMÉRCIO AUTOMOTIVOS LTDA.  17998  DIESEL S10  03/01/2018    3,17  R$ / litro  DISLUB
NE  PE  ARCOVERDE  ARCOVERDE COMBUSTIVEIS LIMITADA  18006  DIESEL S10  10/01/2018    3,25  R$ / litro  ALESAT
NE  PE  ARCOVERDE  IRMAOS FREIRE DE LIMA LIMITADA  18007  DIESEL S10  10/01/2018    3,29  R$ / litro  IPIRANGA
NE  PE  ARCOVERDE  J A D ARAUJO & CIA LTDA  18004  DIESEL S10  10/01/2018    3,269  R$ / litro  PETROBRAS DISTRIBUIDORA S.A.
NE  PE  ARCOVERDE  LEAL & ROCHA LTDA  18014  DIESEL S10  10/01/2018  3,0836  3,329  R$ / litro  PETROBRAS DISTRIBUIDORA S.A.
NE  PE  ARCOVERDE  PAULO CEZAR RIBEIRO ME  175608  DIESEL S10  10/01/2018    3,198  R$ / litro  IPIRANGA
NE  PE  ARCOVERDE  POSTO PORTAL DO SERTÃO LTDA.  185668  DIESEL S10  10/01/2018    3,19  R$ / litro  BRANCA
NE  PE  ARCOVERDE  SANFRANCISCO COMBUSTIVEIS LTDA  172164  DIESEL S10  10/01/2018  3,0492  3,2  R$ / litro  BRANCA
NE  PE  ARCOVERDE  SERVIÇOS E COMÉRCIO AUTOMOTIVOS LTDA.  17998  DIESEL S10  10/01/2018    3,17  R$ / litro  DISLUB
NE  PE  ARCOVERDE  IRMAOS FREIRE DE LIMA LIMITADA  18007  DIESEL S10  16/01/2018  3,0747  3,299  R$ / litro  IPIRANGA
NE  PE  ARCOVERDE  J A D ARAUJO & CIA LTDA  18004  DIESEL S10  16/01/2018    3,08  R$ / litro  PETROBRAS DISTRIBUIDORA S.A.
NE  PE  ARCOVERDE  LEAL & ROCHA LTDA  18014  DIESEL S10  16/01/2018    3,329  R$ / litro  PETROBRAS DISTRIBUIDORA S.A.
NE  PE  ARCOVERDE  L.P. COMBUSTÍVEIS E PNEUS LTDA  18013  DIESEL S10  16/01/2018    3,29  R$ / litro  ALE COMBUSTÍVEIS
NE  PE  ARCOVERDE  PAULO CEZAR RIBEIRO ME  175608  DIESEL S10  16/01/2018    3,198  R$ / litro  IPIRANGA
NE  PE  ARCOVERDE  POSTO PORTAL DO SERTÃO LTDA.  185668  DIESEL S10  16/01/2018    3,19  R$ / litro  BRANCA
NE  PE  ARCOVERDE  SANFRANCISCO COMBUSTIVEIS LTDA  172164  DIESEL S10  16/01/2018    3,12  R$ / litro  BRANCA
NE  PE  ARCOVERDE  SERVIÇOS E COMÉRCIO AUTOMOTIVOS LTDA.  17998  DIESEL S10  16/01/2018    3,4  R$ / litro  DISLUB
NE  PE  ARCOVERDE  IRMAOS FREIRE DE LIMA LIMITADA  18007  DIESEL S10  22/01/2018  3,0747  3,299  R$ / litro  IPIRANGA
NE  PE  ARCOVERDE  J A D ARAUJO & CIA LTDA  18004  DIESEL S10  22/01/2018    3,08  R$ / litro  PETROBRAS DISTRIBUIDORA S.A.
NE  PE  ARCOVERDE  LEAL & ROCHA LTDA  18014  DIESEL S10  22/01/2018    3,329  R$ / litro  PETROBRAS DISTRIBUIDORA S.A.
NE  PE  ARCOVERDE  L.P. COMBUSTÍVEIS E PNEUS LTDA  18013  DIESEL S10  22/01/2018    3,29  R$ / litro  ALE COMBUSTÍVEIS
NE  PE  ARCOVERDE  PAULO CEZAR RIBEIRO ME  175608  DIESEL S10  22/01/2018    3,198  R$ / litro  IPIRANGA
NE  PE  ARCOVERDE  POSTO PORTAL DO SERTÃO LTDA.  185668  DIESEL S10  22/01/2018    3,399  R$ / litro  BRANCA
NE  PE  ARCOVERDE  SANFRANCISCO COMBUSTIVEIS LTDA  172164  DIESEL S10  22/01/2018    3,12  R$ / litro  BRANCA
NE  PE  ARCOVERDE  SERVIÇOS E COMÉRCIO AUTOMOTIVOS LTDA.  17998  DIESEL S10  22/01/2018    3,4  R$ / litro  DISLUB
NE  PE  ARCOVERDE  ARCOVERDE COMBUSTIVEIS LIMITADA  18006  DIESEL S10  31/01/2018    3,29  R$ / litro  ALESAT
NE  PE  ARCOVERDE  IRMAOS FREIRE DE LIMA LIMITADA  18007  DIESEL S10  31/01/2018  3,1097  3,299  R$ / litro  IPIRANGA
NE  PE  ARCOVERDE  J A D ARAUJO & CIA LTDA  18004  DIESEL S10  31/01/2018    3,399  R$ / litro  PETROBRAS DISTRIBUIDORA S.A.
NE  PE  ARCOVERDE  LEAL & ROCHA LTDA  18014  DIESEL S10  31/01/2018  3,1371  3,279  R$ / litro  PETROBRAS DISTRIBUIDORA S.A.
NE  PE  ARCOVERDE  L.P. COMBUSTÍVEIS E PNEUS LTDA  18013  DIESEL S10  31/01/2018  3,0495  3,39  R$ / litro  ALE COMBUSTÍVEIS
NE  PE  ARCOVERDE  PAULO CEZAR RIBEIRO ME  175608  DIESEL S10  31/01/2018    3,399  R$ / litro  IPIRANGA
NE  PE  ARCOVERDE  SANFRANCISCO COMBUSTIVEIS LTDA  172164  DIESEL S10  31/01/2018  3,0994  3,25  R$ / litro  BRANCA
NE  PE  ARCOVERDE  SERVIÇOS E COMÉRCIO AUTOMOTIVOS LTDA.  17998  DIESEL S10  31/01/2018    3,4  R$ / litro  DISLUB
NE  PE  ARCOVERDE  ARCOVERDE COMBUSTIVEIS LIMITADA  18006  DIESEL S10  07/02/2018    3,29  R$ / litro  ALESAT
NE  PE  ARCOVERDE  IRMAOS FREIRE DE LIMA LIMITADA  18007  DIESEL S10  07/02/2018  3,1097  3,299  R$ / litro  IPIRANGA
NE  PE  ARCOVERDE  J A D ARAUJO & CIA LTDA  18004  DIESEL S10  07/02/2018    3,399  R$ / litro  PETROBRAS DISTRIBUIDORA S.A.
NE  PE  ARCOVERDE  LEAL & ROCHA LTDA  18014  DIESEL S10  07/02/2018  3,1371  3,279  R$ / litro  PETROBRAS DISTRIBUIDORA S.A.
NE  PE  ARCOVERDE  L.P. COMBUSTÍVEIS E PNEUS LTDA  18013  DIESEL S10  07/02/2018  3,024  3,39  R$ / litro  ALE COMBUSTÍVEIS
NE  PE  ARCOVERDE  PAULO CEZAR RIBEIRO ME  175608  DIESEL S10  07/02/2018    3,399  R$ / litro  IPIRANGA
NE  PE  ARCOVERDE  SANFRANCISCO COMBUSTIVEIS LTDA  172164  DIESEL S10  07/02/2018  3,0994  3,25  R$ / litro  BRANCA
NE  PE  ARCOVERDE  SERVIÇOS E COMÉRCIO AUTOMOTIVOS LTDA.  17998  DIESEL S10  07/02/2018    3,4  R$ / litro  DISLUB
NE  PE  ARCOVERDE  ARCOVERDE COMBUSTIVEIS LIMITADA  18006  DIESEL S10  13/02/2018    3,29  R$ / litro  ALESAT
NE  PE  ARCOVERDE  IRMAOS FREIRE DE LIMA LIMITADA  18007  DIESEL S10  13/02/2018    3,299  R$ / litro  IPIRANGA
NE  PE  ARCOVERDE  J A D ARAUJO & CIA LTDA  18004  DIESEL S10  13/02/2018    3,269  R$ / litro  PETROBRAS DISTRIBUIDORA S.A.
NE  PE  ARCOVERDE  LEAL & ROCHA LTDA  18014  DIESEL S10  13/02/2018    3,279  R$ / litro  PETROBRAS DISTRIBUIDORA S.A.
NE  PE  ARCOVERDE  L.P. COMBUSTÍVEIS E PNEUS LTDA  18013  DIESEL S10  13/02/2018    3,39  R$ / litro  ALE COMBUSTÍVEIS
NE  PE  ARCOVERDE  PAULO CEZAR RIBEIRO ME  175608  DIESEL S10  13/02/2018    3,399  R$ / litro  IPIRANGA
NE  PE  ARCOVERDE  SANFRANCISCO COMBUSTIVEIS LTDA  172164  DIESEL S10  13/02/2018    3,25  R$ / litro  BRANCA
NE  PE  ARCOVERDE  SERVIÇOS E COMÉRCIO AUTOMOTIVOS LTDA.  17998  DIESEL S10  13/02/2018    3,4  R$ / litro  DISLUB
NE  PE  ARCOVERDE  ARCOVERDE COMBUSTIVEIS LIMITADA  18006  DIESEL S10  19/02/2018    3,29  R$ / litro  ALESAT
NE  PE  ARCOVERDE  IRMAOS FREIRE DE LIMA LIMITADA  18007  DIESEL S10  19/02/2018    3,299  R$ / litro  IPIRANGA
NE  PE  ARCOVERDE  J A D ARAUJO & CIA LTDA  18004  DIESEL S10  19/02/2018    3,269  R$ / litro  PETROBRAS DISTRIBUIDORA S.A.
NE  PE  ARCOVERDE  LEAL & ROCHA LTDA  18014  DIESEL S10  19/02/2018    3,279  R$ / litro  PETROBRAS DISTRIBUIDORA S.A.
NE  PE  ARCOVERDE  L.P. COMBUSTÍVEIS E PNEUS LTDA  18013  DIESEL S10  19/02/2018    3,39  R$ / litro  ALE COMBUSTÍVEIS
NE  PE  ARCOVERDE  PAULO CEZAR RIBEIRO ME  175608  DIESEL S10  19/02/2018    3,399  R$ / litro  IPIRANGA
NE  PE  ARCOVERDE  SANFRANCISCO COMBUSTIVEIS LTDA  172164  DIESEL S10  19/02/2018    3,25  R$ / litro  BRANCA
NE  PE  ARCOVERDE  SERVIÇOS E COMÉRCIO AUTOMOTIVOS LTDA.  17998  DIESEL S10  19/02/2018    3,4  R$ / litro  DISLUB
NE  PE  ARCOVERDE  ARCOVERDE COMBUSTIVEIS LIMITADA  18006  DIESEL S10  27/02/2018    3,25  R$ / litro  ALESAT
NE  PE  ARCOVERDE  IRMAOS FREIRE DE LIMA LIMITADA  18007  DIESEL S10  27/02/2018    3,299  R$ / litro  IPIRANGA
NE  PE  ARCOVERDE  J A D ARAUJO & CIA LTDA  18004  DIESEL S10  27/02/2018    3,1  R$ / litro  PETROBRAS DISTRIBUIDORA S.A.
NE  PE  ARCOVERDE  LEAL & ROCHA LTDA  18014  DIESEL S10  27/02/2018    3,29  R$ / litro  PETROBRAS DISTRIBUIDORA S.A.
NE  PE  ARCOVERDE  L.P. COMBUSTÍVEIS E PNEUS LTDA  18013  DIESEL S10  27/02/2018    3,29  R$ / litro  ALE COMBUSTÍVEIS
NE  PE  ARCOVERDE  PAULO CEZAR RIBEIRO ME  175608  DIESEL S10  27/02/2018    3,2  R$ / litro  IPIRANGA
NE  PE  ARCOVERDE  SANFRANCISCO COMBUSTIVEIS LTDA  172164  DIESEL S10  27/02/2018    3,12  R$ / litro  BRANCA
NE  PE  ARCOVERDE  SERVIÇOS E COMÉRCIO AUTOMOTIVOS LTDA.  17998  DIESEL S10  27/02/2018    3,45  R$ / litro  DISLUB
NE  PE  ARCOVERDE  ARCOVERDE COMBUSTIVEIS LIMITADA  18006  DIESEL S10  06/03/2018    3,25  R$ / litro  ALESAT
NE  PE  ARCOVERDE  IRMAOS FREIRE DE LIMA LIMITADA  18007  DIESEL S10  06/03/2018    3,299  R$ / litro  IPIRANGA
NE  PE  ARCOVERDE  J A D ARAUJO & CIA LTDA  18004  DIESEL S10  06/03/2018    3,1  R$ / litro  PETROBRAS DISTRIBUIDORA S.A.
NE  PE  ARCOVERDE  LEAL & ROCHA LTDA  18014  DIESEL S10  06/03/2018    3,29  R$ / litro  PETROBRAS DISTRIBUIDORA S.A.
NE  PE  ARCOVERDE  L.P. COMBUSTÍVEIS E PNEUS LTDA  18013  DIESEL S10  06/03/2018    3,39  R$ / litro  ALE COMBUSTÍVEIS
NE  PE  ARCOVERDE  PAULO CEZAR RIBEIRO ME  175608  DIESEL S10  06/03/2018    3,2  R$ / litro  IPIRANGA
NE  PE  ARCOVERDE  SANFRANCISCO COMBUSTIVEIS LTDA  172164  DIESEL S10  06/03/2018    3,12  R$ / litro  BRANCA
NE  PE  ARCOVERDE  SERVIÇOS E COMÉRCIO AUTOMOTIVOS LTDA.  17998  DIESEL S10  06/03/2018    3,4  R$ / litro  DISLUB
NE  PE  ARCOVERDE  J A D ARAUJO & CIA LTDA  18004  DIESEL S10  15/03/2018    3,269  R$ / litro  PETROBRAS DISTRIBUIDORA S.A.
NE  PE  ARCOVERDE  LEAL & ROCHA LTDA  18014  DIESEL S10  15/03/2018  2,9384  3,329  R$ / litro  PETROBRAS DISTRIBUIDORA S.A.
NE  PE  ARCOVERDE  L.P. COMBUSTÍVEIS E PNEUS LTDA  18013  DIESEL S10  15/03/2018  2,9858  3,39  R$ / litro  ALE COMBUSTÍVEIS
NE  PE  ARCOVERDE  POSTO IPE LTDA.  195793  DIESEL S10  15/03/2018    3,389  R$ / litro  IPIRANGA
NE  PE  ARCOVERDE  POSTO PORTAL DO SERTÃO LTDA.  185668  DIESEL S10  15/03/2018  2,94  3,399  R$ / litro  BRANCA
NE  PE  ARCOVERDE  SANFRANCISCO COMBUSTIVEIS LTDA  172164  DIESEL S10  15/03/2018  2,93  3,25  R$ / litro  BRANCA
NE  PE  ARCOVERDE  SERVIÇOS E COMÉRCIO AUTOMOTIVOS LTDA.  17998  DIESEL S10  15/03/2018    3,4  R$ / litro  DISLUB
NE  PE  ARCOVERDE  J A D ARAUJO & CIA LTDA  18004  DIESEL S10  22/03/2018    3,269  R$ / litro  PETROBRAS DISTRIBUIDORA S.A.
NE  PE  ARCOVERDE  LEAL & ROCHA LTDA  18014  DIESEL S10  22/03/2018  2,9384  3,329  R$ / litro  PETROBRAS DISTRIBUIDORA S.A.
NE  PE  ARCOVERDE  L.P. COMBUSTÍVEIS E PNEUS LTDA  18013  DIESEL S10  22/03/2018  2,9858  3,39  R$ / litro  ALE COMBUSTÍVEIS
NE  PE  ARCOVERDE  POSTO IPE LTDA.  195793  DIESEL S10  22/03/2018    3,389  R$ / litro  IPIRANGA
NE  PE  ARCOVERDE  POSTO PORTAL DO SERTÃO LTDA.  185668  DIESEL S10  22/03/2018  2,915  3,399  R$ / litro  BRANCA
NE  PE  ARCOVERDE  SANFRANCISCO COMBUSTIVEIS LTDA  172164  DIESEL S10  22/03/2018  2,93  3,25  R$ / litro  BRANCA
NE  PE  ARCOVERDE  SERVIÇOS E COMÉRCIO AUTOMOTIVOS LTDA.  17998  DIESEL S10  22/03/2018    3,4  R$ / litro  DISLUB
NE  PE  ARCOVERDE  IRMAOS FREIRE DE LIMA LIMITADA  18007  DIESEL S10  28/03/2018  3,0426  3,29  R$ / litro  IPIRANGA
NE  PE  ARCOVERDE  J A D ARAUJO & CIA LTDA  18004  DIESEL S10  28/03/2018    3,269  R$ / litro  PETROBRAS DISTRIBUIDORA S.A.
NE  PE  ARCOVERDE  LEAL & ROCHA LTDA  18014  DIESEL S10  28/03/2018    3,329  R$ / litro  PETROBRAS DISTRIBUIDORA S.A.
NE  PE  ARCOVERDE  L.P. COMBUSTÍVEIS E PNEUS LTDA  18013  DIESEL S10  28/03/2018  3,1066  3,39  R$ / litro  ALE COMBUSTÍVEIS
NE  PE  ARCOVERDE  PAULO CEZAR RIBEIRO ME  175608  DIESEL S10  28/03/2018  3,07  3,39  R$ / litro  IPIRANGA
NE  PE  ARCOVERDE  POSTO IPE LTDA.  195793  DIESEL S10  28/03/2018    3,42  R$ / litro  IPIRANGA
NE  PE  ARCOVERDE  POSTO PORTAL DO SERTÃO LTDA.  185668  DIESEL S10  28/03/2018  2,89  3,399  R$ / litro  BRANCA
NE  PE  ARCOVERDE  SERVIÇOS E COMÉRCIO AUTOMOTIVOS LTDA.  17998  DIESEL S10  28/03/2018    3,4  R$ / litro  DISLUB
NE  PE  ARCOVERDE  IRMAOS FREIRE DE LIMA LIMITADA  18007  DIESEL S10  04/04/2018  3,0426  3,29  R$ / litro  BRANCA
NE  PE  ARCOVERDE  J A D ARAUJO & CIA LTDA  18004  DIESEL S10  04/04/2018    3,269  R$ / litro  PETROBRAS DISTRIBUIDORA S.A.
NE  PE  ARCOVERDE  LEAL & ROCHA LTDA  18014  DIESEL S10  04/04/2018    3,329  R$ / litro  PETROBRAS DISTRIBUIDORA S.A.
NE  PE  ARCOVERDE  L.P. COMBUSTÍVEIS E PNEUS LTDA  18013  DIESEL S10  04/04/2018  3,0655  3,39  R$ / litro  ALE COMBUSTÍVEIS
NE  PE  ARCOVERDE  PAULO CEZAR RIBEIRO ME  175608  DIESEL S10  04/04/2018  3,07  3,39  R$ / litro  IPIRANGA
NE  PE  ARCOVERDE  POSTO IPE LTDA.  195793  DIESEL S10  04/04/2018    3,42  R$ / litro  IPIRANGA
NE  PE  ARCOVERDE  POSTO PORTAL DO SERTÃO LTDA.  185668  DIESEL S10  04/04/2018  2,89  3,399  R$ / litro  BRANCA
NE  PE  ARCOVERDE  SERVIÇOS E COMÉRCIO AUTOMOTIVOS LTDA.  17998  DIESEL S10  04/04/2018    3,4  R$ / litro  DISLUB
NE  PE  ARCOVERDE  IRMAOS FREIRE DE LIMA LIMITADA  18007  DIESEL S10  11/04/2018  3,0358  3,299  R$ / litro  IPIRANGA
NE  PE  ARCOVERDE  J A D ARAUJO & CIA LTDA  18004  DIESEL S10  11/04/2018    3,269  R$ / litro  PETROBRAS DISTRIBUIDORA S.A.
